MasterYear,Form Number,District,OperatorNumber,DateofLoss,Type_Company_Cd,County,LeaseNumber,Gasident,CommNbr,TypeLiquid,GrossLoss,Recovered,Net Loss,Facility,CauseofLoss,Remedy,Water,WaterName,Location,Remarks,LeaseName,FieldNumber,FieldNumber,Into_Water,Unique_ID
2014,1109,10,"CHESAPEAKE OPERATING, L.L.C.",12/12/2014,Producer,LIPSCOMB,0,264790,0,Crude,97,90,7,Tank Battery,Equipment Failure,Other,0,None,,"SEC 100, BLK 43, H&TC RR CO A-1147","FLUIDS WERE VACUUMED UP, MATERIAL WILL BE TILLED AND TREATED",J O PRICE TRUST 100 LIP,LIPSCOMB (CLEVELAND),FALSE,63384
2014,1157,3,WHEELER OPERATING CORPORATION,12/11/2014,Producer,MADISON,23162,0,0,Crude,45,40,5,Tank Battery,Equipment Failure,Other,0,None,,A.J. DORMAN A-269,"SOIL REMOVED & REPLACED WITH CLEAN SOIL, OILY SOIL USED ON ROADS",SCHOLZ ET AL,"FT. TRINIDAD (LEWISVILLE ""A"")",FALSE,63432
2014,1319,8,ENCANA OIL & GAS(USA) INC.,12/11/2014,Producer,MARTIN,37727,0,0,Crude,20,20,0,Flow Line,Equipment Failure,Other,0,None,,"32.345028, -102.10985",REMEDIATION IN PROGRESS,DOROTHY FAYE -248-,SPRABERRY (TREND AREA),FALSE,63594
2014,1150,7C,"AMERICAN ENERGY-PERM BASIN, LLC",12/11/2014,Producer,REAGAN,17946,0,0,Crude,90,65,25,Tank Battery,Equipment Failure,Other,0,None,,"BLK 9, SEC 10, UNIVERSITY LAND SURVEY","CORRECTED DUMP ISSUE, PICKED UP STANDING FLUIDS.",UNIVERSITY 09,LIN (WOLFCAMP),FALSE,63425
2014,1241,7C,"LAREDO PETROLEUM, INC.",12/10/2014,Producer,REAGAN,17026,0,0,Crude,8,5,3,Tank Battery,Human Error - Other,Other,0,None,0,TANK BATTERY,"RECOVERED FREE OIL, BACKHOE INITIAL BLENDING OF IMPACTED SOIL",SUGG-C-,SPRABERRY (TREND AREA),FALSE,63516
2014,1185,8,"DISCOVERY OPERATING, INC.",12/10/2014,Producer,MIDLAND,37618,0,0,Crude,20,16,4,Tank Battery,Equipment Failure,Other,0,None,,"SEC 9, BLK 39 T-3-S","VAC TRUCK, EFFECTED SOIL DUG OUT, MIX WITH CLEAN SOIL",JW 9,SPRABERRY (TREND AREA),FALSE,63460
2014,1355,9,"SILVER CREEK OIL & GAS, LLC",12/9/2014,Producer,GRAYSON,11127,0,0,Combined,5,5,0,Flow Line,Corrosion - Rust,Other,0,None,,SUR BRUCE PM A-879,FLUSHED WITH FRESH WATER & LIQUID CALCIUM,SADLER /PENN./ FIELD UNIT,SADLER (PENN.),FALSE,63630
2014,1182,2,COPANO FLD SERV/SOUTH TEXAS LLC,12/9/2014,Transporter,DE WITT,0,0,0,Combined,120,0,120,Pipe Line,Equipment Failure,Other,0,None,,J W HASSELL SUR BLK A-241,"IMPACTED SOIL REMOVED & STOCKPILED,",NANA GAS UNIT NO. 1,NO FIELD NAME,FALSE,63457
2014,1226,8,ENTERPRISE PRODUCTS OPERATINGLLC,12/9/2014,Transporter,REEVES,0,0,0,Gas Well Liquid,5,0,5,Pipe Line,Corrosion - Rust,Other,0,None,,"38, 57, T&P RRCO",SOIL WILL BE EXCAVATED AND REMEDIATED ON SITE,SCHWARTZ SOUTH,NO FIELD NAME,FALSE,63501
2014,1091,8,COG OPERATING LLC,12/9/2014,Producer,MIDLAND,39582,0,0,Crude,20,15,5,Tank Battery,Equipment Failure,Other,0,None,,"SEC 40, BLK 40, T&P RR CO SURVEY",REMEDIATION WILL BEGIN AS SOON AS TANK IS REPAIRED.,"REED, S. J. (NE/4)",PARKS (CONSOLIDATED),FALSE,63366
2014,1142,8,ENTERPRISE CRUDE PIPELINE LLC,12/8/2014,Transporter,MIDLAND,0,0,0,Crude,35,0,35,Pump Station or Terminal,Equipment Failure,Other,0,None,,"T&P RR CO, BLK 41, T1S, SUR 25, A-337","SITE REMEDIATION, BLENDED WITH CLEAN SOIL.",UNIVERSITY -D-,NO FIELD NAME,FALSE,63417
2014,1338,8,"PIONEER NATURAL RES. USA, INC.",12/8/2014,Producer,MIDLAND,31151,0,0,Crude,32,30,2,Tank Battery,Equipment Failure,Other,0,None,,"31.9993, 101.8316",SPILL CONTAINED INSIDE THE FIREWALL,FASKEN -T-,SPRABERRY (TREND AREA),FALSE,63613
2014,1114,8,CENTURION PIPELINE L.P.,12/8/2014,Transporter,MARTIN,0,0,0,Crude,20,1,19,Pipe Line,Corrosion - Rust,Other,0,None,,"SEC 8, BLK 39, T1N, T&PRRCO",BLENDED WITH CLEAN SOIL,"BURNS, JANE -C-",NO FIELD NAME,FALSE,63389
2014,1117,3,"SUE-ANN OPERATING, L.C.",12/8/2014,Producer,MATAGORDA,9803,0,0,Crude,4,3,1,Pump Station or Terminal,Equipment Failure,Other,0,None,,H&GN RR CO A-209,"VACUUM TRUCK, WASHING SOIL,",BLESSING F-3 UNIT O/A,BLESSING (F- 3),FALSE,63392
2014,1149,7C,"PIONEER NATURAL RES. USA, INC.",12/7/2014,Producer,UPTON,17382,0,0,Crude,20,15,5,Tank Battery,Equipment Failure,Other,0,None,,20.5 MILES WEST OF BIG LAKE,REMOVE J-BOX & INSTALL PLUG. CONTAMINATED SOILS REMEDIATED,"UNIVERSITY ""3-19""",SPRABERRY (TREND AREA),FALSE,63424
2014,1137,8,"DEVON ENERGY PRODUCTION CO, L.P.",12/7/2014,Producer,CRANE,41561,0,0,Crude,30,15,15,Tank Battery,Equipment Failure,Other,0,None,,IN LINED CONTAINMENT,REMOVE IMPACTED MATERIAL,"MCKNIGHT, M.B.",SAND HILLS (ELLENBURGER),FALSE,63412
2014,1320,8,ENCANA OIL & GAS(USA) INC.,12/7/2014,Producer,MARTIN,37727,0,0,Crude,15,0,15,Flow Line,Equipment Failure,Other,0,None,,"32.345028, -102.10985",REMEDIATION IN PROGRESS,DOROTHY FAYE -248-,SPRABERRY (TREND AREA),FALSE,63595
2014,1071,8,COG OPERATING LLC,12/5/2014,Producer,ECTOR,37524,0,0,Crude,5,0,5,Tank Battery,Equipment Failure,Other,0,None,,"SEC 14, BLK 42, T-3-S, T&P RR CO",REMEDIATION,SALLIE,SALLIE ANN (SPRABERRY-WOLFCAMP),FALSE,63346
2014,1307,8,ENCANA OIL & GAS(USA) INC.,12/5/2014,Producer,MIDLAND,24881,0,0,Crude,68,60,8,Tank Battery,Equipment Failure,Other,0,None,,"31.747980, -102.107950",REMEDIATION IN PROGRESS,"WINDHAM ""37""",PARKS (SPRABERRY),FALSE,63582
2014,1324,8,"PIONEER NATURAL RES. USA, INC.",12/5/2014,Producer,MIDLAND,28574,0,0,Crude,5,3,2,Tank Battery,Equipment Failure,Other,0,None,,"31.935865, -102.038131","VACUUM TRUCK, EXCAVATED & DISPOSED OF.","MILES ""B""",SPRABERRY (TREND AREA),FALSE,63599
2014,1128,1,"EOG RESOURCES, INC.",12/5/2014,Producer,LA SALLE,15588,0,0,Crude,15,13,2,Tank Battery,Corrosion - Rust,Other,0,None,,"28.46910, -99.02363","SPIL CONTAINED, FLUID PICKED UP, EXCAVATED, DISPOSAL",EXELCO,EAGLEVILLE (EAGLE FORD-1),FALSE,63403
2014,1072,8,"FORGE ENERGY, LLC",12/5/2014,Producer,ANDREWS,44069,0,0,Crude,42,30,12,Tank Battery,Equipment Failure,Other,0,None,,"SEC 8, BLK A-36, PUBLIC SCHOOL LANDS SURVEY",IMPACTED SOIL WILL BE REMOVED OR REMEDIATED,FISHER 8,"SHAFTER LAKE, N. (SAN ANDRES)",FALSE,63347
2014,1106,6,"DCP MIDSTREAM, LP",12/5/2014,Other,PANOLA,0,0,0,Combined,30,30,0,Tank Battery,Equipment Failure,Other,0,None,,"32.1958, -94.2382","CALLED VACUUM TRUCK, PRESSURE WASHED, REMOVE RESIDUAL HYDROCARBON ","ESCHENBURG, R.L. II ET. AL.",NO FIELD NAME,FALSE,63381
2014,1205,3,"DENBURY ONSHORE, LLC",12/5/2014,Producer,BRAZORIA,5614,0,0,Combined,4,4,0,Flow Line,Corrosion - Rust,Other,0,None,,"29 30 21.85, 95 14 50.69",REMEDIATION,"FORD, H. H. R/A -A-","HASTINGS, EAST",FALSE,63480
2014,1070,8,"RESOLUTE NATURAL RES. CO., LLC",12/4/2014,Producer,REEVES,42208,0,0,Combined,10,0,10,Tank Battery,Human Error - Other,Other,0,None,,"SEC 14, BLK C21, PSL-CASEY SURVEY",BACKHOE USED TO SCRAP SOIL,ARMSTRONG 14,WOLFBONE (TREND AREA),FALSE,63345
2014,1088,8,"LAREDO PETROLEUM, INC.",12/4/2014,Producer,GLASSCOCK,41494,0,0,Crude,15,6,9,Tank Battery,Equipment Failure,Other,0,None,,VENT TANK FROM PRODUCTION HEATER,"ALL FREE OIL RECOVERED, BLENDING, FURTHER REMEDIATION",FUCHS-A-,SPRABERRY (TREND AREA),FALSE,63363
2014,1105,1,"LUCAS ENERGY, INC.",12/4/2014,Producer,WILSON,9175,0,0,Crude,20,18,2,Tank Battery,Corrosion - Rust,Other,0,None,,SURVEY - 18 - MENCHACHA,"PICKED UP STANDING FLUID WITH VACUUM TRUCK, CLEAN SOIL MIXED","ESCHENBURG, R.L. II ET. AL.",MARCELINA CREEK (AUSTIN CHALK),FALSE,63380
2014,1080,8,"PARSLEY ENERGY OPERATIONS, LLC",12/4/2014,Producer,MIDLAND,44272,0,0,Crude,18,15,3,Tank Battery,Equipment Failure,Other,0,None,,"SEC 12, BLK 39, T2S, T&P RR CO","RECOVERED LIQUID WITH VACUUM TRUCK, WILL REMEDIATE",SATTERFIELD A,SPRABERRY (TREND AREA),FALSE,63355
2014,1286,2,HOUSTON PIPE LINE COMPANY LP,12/3/2014,Transporter,REFUGIO,0,0,0,Products,20,5,15,Other,Equipment Failure,Other,0,None,,"THOMAS O'CONNOR RANCH, JAMES HEWILTSON SR, ABS 35","EXCAVATION, DISPOSED, BACKFILLED",RETZLOFF UNIT A,NO FIELD NAME,FALSE,63561
2014,1084,8,ENERGEN RESOURCES CORPORATION,12/2/2014,Producer,LOVING,43392,0,0,Crude,12,0,12,Tank Battery,Equipment Failure,Other,0,None,,"31.837830, -103.544019",EMPTIED FRAC TANK AND REPLACED GASKET,WD JOHNSON 53-22,TWO GEORGES (BONE SPRING),FALSE,63359
2014,1283,8,"SHERIDAN PRODUCTION COMPANY, LLC",12/2/2014,Producer,LOVING,38196,0,0,Crude,100,90,10,Tank Battery,Equipment Failure,Other,0,None,,PERMIAN SW - WD JOHNSON D&L,"VACUUM TRUCK, EXCAVATED, SOILS MIXED AND BIO ENHANCED.","JOHNSON, W. D. ET AL -D-",DIMMITT (DELAWARE CONS),FALSE,63558
2014,1302,8,ENCANA OIL & GAS(USA) INC.,12/2/2014,Producer,MIDLAND,35749,0,0,Crude,36,36,0,Tank Battery,Equipment Failure,Other,0,None,,"31.718461, -102.030589",REMEDIATION IN PROGRESS,"TXL ""N"" 17-1",SPRABERRY (TREND AREA),FALSE,63577
2014,1154,7C,"AMERICAN ENERGY-PERM BASIN, LLC",12/2/2014,Producer,REAGAN,17919,0,0,Crude,75,55,20,Tank Battery,Human Error - Other,Other,0,None,,"BLK 49, SEC 9, UNIVERSITY LANDS SURVEY",VAC TRUCK RECOVERED ALL FREE LIQUIDS,UNIVERSITY 49,LIN (WOLFCAMP),FALSE,63429
2014,833,4,"QUATRO OIL AND GAS, INC.",12/1/2014,Producer,JIM WELLS,10153,0,0,Crude,85,0,85,Tank Battery,Theft,Other,0,None,,RICHARD KING SEC 16,CALLED SHERIFF TEXAS RANGERS,"BLUNDELL, F. L.",CAPTAIN LUCEY (5970 SAND),FALSE,63108
2014,1104,8,OCCIDENTAL PERMIAN LTD.,12/1/2014,Producer,ECTOR,20416,0,0,Crude,15,6,9,Tank Battery,Equipment Failure,Other,0,None,,"SEC 39, BLK 43, T2S T&P RR CO","PICKED UP FREE FLUID, MIX & BLEND",WEST GRAYBURG UNIT,"COWDEN, SOUTH",FALSE,63379
2014,1077,8,SM ENERGY COMPANY,12/1/2014,Producer,MIDLAND,37818,0,0,Crude,17,10,7,Tank Battery,Equipment Failure,Other,0,None,,"SEC 18, BLK 41, T&P RR CO","VACUUM TRUCK USED, REMEDIATION",JANEY,SPRABERRY (TREND AREA),FALSE,63352
2014,1082,8,"PIONEER NATURAL RES. USA, INC.",12/1/2014,Producer,MIDLAND,31576,0,0,Crude,10,9,1,Tank Battery,Equipment Failure,Other,0,None,,"32.056588, -101.925036","VACUUM TRUCK, BLENDED WITH FRESH SOIL, BIOLOGICAL REMEDIATION AID ",MCALISTER -O-,SPRABERRY (TREND AREA),FALSE,63357
2014,1086,8A,OCCIDENTAL PERMIAN LTD.,12/1/2014,Producer,HOCKLEY,3780,0,0,Crude,8,5,3,Tank Battery,Corrosion - Rust,Other,0,None,,"LEAGUE 7, LABOR 11","VACUUM TRUCK PICKED FLUID, BACKHOE, REMEDIATION",LEVELLAND UNIT,LEVELLAND,FALSE,63361
2014,1435,8,XTO ENERGY INC.,11/30/2014,Producer,MARTIN,42875,0,0,Crude,40,30,10,Tank Battery,Equipment Failure,Other,0,None,,"SEC 40, BLK 36, T&P RR CO SUR","VAC TRUCK, GANG & BACKHOE PLIED UP THE CONTAMINATED SOIL",SELF,SPRABERRY (TREND AREA),FALSE,63708
2014,1370,8,HUNT OIL COMPANY,11/30/2014,Producer,MIDLAND,46573,0,0,Crude,40,35,5,Tank Battery,Equipment Failure,Other,0,None,,"SEC 8, BLK 36, T3S, SUR T&P RR CO/JORDAN, WW","VAC UP, REMEDIATED ON SITE",BOONE-COFFEE (PSA),SPRABERRY (TREND AREA),FALSE,63645
2014,1306,8,ENCANA OIL & GAS(USA) INC.,11/30/2014,Producer,HOWARD,38560,0,0,Crude,5,0,5,Tank Battery,Equipment Failure,Other,0,None,,"32.375564, -101.518507",REMEDIATION IN PROGRESS,"CALLIE ""42-B""",SILVER QUEEN (PENN-CANYON),FALSE,63581
2014,1345,8A,XTO ENERGY INC.,11/30/2014,Producer,REEVES,62466,0,0,Crude,40,30,10,Tank Battery,Equipment Failure,Other,0,None,,"SEC 40, BLK 36, T&P RR CO SUR","VACUUM TRUCK, GANG & A BACKHOE PILED UP THE CONTAMINATED SOIL",SELF,TEX-HAMON (DEAN),FALSE,63620
2014,1174,7C,"PIONEER NATURAL RES. USA, INC.",11/29/2014,Producer,UPTON,16349,0,0,Crude,15,5,10,Tank Battery,Equipment Failure,Other,0,None,,"31.480813, -102007978","LIQUIDS REMOVED, EXCAVATED & BLENDED, BIOLOGICAL REMEDIATION AID",XBC GIDDINGS ESTATE,SPRABERRY (TREND AREA),FALSE,63449
2014,1227,8,ENTERPRISE PRODUCTS OPERATINGLLC,11/29/2014,Transporter,REEVES,0,0,0,Gas Well Liquid,20,0,20,Pipe Line,Equipment Failure,Other,0,None,,"11 50 T8, T&P RRCO",SOIL WILL BE EXCAVATED AND REMEDIATED ON SITE,SCHWARTZ SOUTH,NO FIELD NAME,FALSE,63502
2014,1429,8,"RESOLUTE NATURAL RES. CO., LLC",11/29/2014,Producer,REEVES,47283,0,0,Combined,150,146,4,Tank Battery,Equipment Failure,Repaired Existing Equipment,0,None,,"31.383373, 103.504173",REPAIR AS NEEDED WATER TRANSFER PUMP TO ENSURE PROPER OPERABILITY ,RENEGADE,PHANTOM (WOLFCAMP),FALSE,63702
2014,1186,9,BURLINGTON RESOURCES O & G CO LP,11/29/2014,Producer,DENTON,0,208244,0,Gas Well Liquid,8,8,0,Tank Battery,Equipment Failure,Other,0,None,,"33.293030, -97.307370","VAC TRUCK REMOVED STANDING LIQUIDS, ADSORBENT PADS USED",FAIRMAN UNIT,"NEWARK, EAST (BARNETT SHALE)",FALSE,63461
2014,1279,8,ENTERPRISE PRODUCTS TEXAS OP LLC,11/29/2014,Transporter,REEVES,0,0,0,Gas Well Liquid,20,0,20,Pipe Line,Equipment Failure,Other,0,None,,"11, 50 T8, T&P RRCO",EXCAVATED AND REMEDIATED ON SITE,HILL,NO FIELD NAME,FALSE,63554
2014,1321,8,ENCANA OIL & GAS(USA) INC.,11/28/2014,Producer,MARTIN,41097,0,0,Crude,100,100,0,Tank Battery,Equipment Failure,Other,0,None,,"32.403611, -102.127500",REMEDIATION IN PROGRESS,HOLT RANCH,SPRABERRY (TREND AREA),FALSE,63596
2014,1085,8,"SANDRIDGE EXPL. AND PROD., LLC",11/28/2014,Producer,ANDREWS,32969,0,0,Crude,13,6,7,Tank Battery,Human Error - Other,Other,0,None,,"SEC 18, BLK 14, UNIVERSITY","VACUUM TRUCK, REMOVE IMPACT CALICHE & BLEND ON SITE W/CLEAN CALICH",UNIVERSITY 1801,SHAFTER LAKE (SAN ANDRES),FALSE,63360
2014,1081,8,"PIONEER NATURAL RES. USA, INC.",11/28/2014,Producer,MIDLAND,26520,0,0,Crude,20,19,1,Tank Battery,Human Error - Other,Other,0,None,,"32.081152, -102.005985","VACUUM TRUCK, BLENDED WITH FRESH SOIL & A BIOLOGICAL REMEDIATION",MABEE FOUNDATION -E-,SPRABERRY (TREND AREA),FALSE,63356
2014,1305,8,ENCANA OIL & GAS(USA) INC.,11/28/2014,Producer,MIDLAND,35251,0,0,Crude,15,15,0,Tank Battery,Equipment Failure,Other,0,None,,"31.691925, -102.065275",REMEDIATION IN PROGRESS,"DAVIDSON ""24""",SPRABERRY (TREND AREA),FALSE,63580
2014,1051,1,"C6 OPERATING, L.L.C.",11/28/2014,Producer,FRIO,17667,0,0,Crude,120,0,120,Tank Battery,Theft,Other,0,None,,"1114, I & 6N RR CO, A-1000",REPORTED TO BOTH THE TEXAS RANGERS AND SHERRIF'S OFFICE,GALAN,PEARSALL (AUSTIN CHALK),FALSE,63326
2014,1377,8,"SHERIDAN PRODUCTION COMPANY, LLC",11/28/2014,Producer,ECTOR,37943,0,0,Crude,125,120,5,Tank Battery,Human Error - Other,Other,0,None,,"31.87253, 102.66232","VAC, REMOVED SOIL WITH BACKHOE, FRESH CALICHE",GOLDSMITH ADOBE UNIT,GOLDSMITH (CLEAR FORK),FALSE,63652
2014,1299,8,ENCANA OIL & GAS(USA) INC.,11/28/2014,Producer,MIDLAND,39902,0,0,Crude,3,3,0,Tank Battery,Equipment Failure,Other,0,None,,"31.67631, -102.090756",REMEDIATION IN PROGRESS,"DAVIDSON ""27B""",SPRABERRY (TREND AREA),FALSE,63574
2014,1173,7C,APACHE CORPORATION,11/26/2014,Producer,UPTON,16162,0,0,Crude,17,5,12,Tank Battery,Equipment Failure,Other,0,None,,"31.31038, -101.60975",FREE FLUIDS WERE REMOVED AND SOILS WILL BE BLENDED,UNIVERSITY -24C-,SPRABERRY (TREND AREA),FALSE,63448
2014,1075,8A,PLAINS PIPELINE L.P.,11/26/2014,Transporter,YOAKUM,0,0,0,Crude,50,30,20,Pipe Line,Human Error - Other,Other,0,None,,"N 32.99344, W 102.78992",WILL BE BROUGHT TO THE SURFACE FOR ON SITE BIO REMEDIATION,"GOLDSMITH, C. A., ETAL",NO FIELD NAME,FALSE,63350
2014,1386,8,"SHERIDAN PRODUCTION COMPANY, LLC",11/26/2014,Producer,ECTOR,39882,0,0,Crude,5,4,1,Tank Battery,Human Error - Other,Other,0,None,,DOUGLAS PARKER TANK BATTERY,"EXCAVATION, BLENDED WITH FRESH SOIL.",DOUGLASS PARKER,GOLDSMITH (CLEAR FORK),FALSE,63661
2014,1101,8,APACHE CORPORATION,11/25/2014,Producer,ECTOR,20487,0,0,Crude,20,15,5,Tank Battery,Human Error - Other,Other,0,None,,"31.93043, -102.74349",FREE FLUIDS REMOVED AND SOILS BEING BLENED,TXL NORTH UNIT,TXL (TUBB),FALSE,63376
2014,1350,8,ENCANA OIL & GAS(USA) INC.,11/25/2014,Producer,MIDLAND,35707,0,0,Combined,20,20,0,Tank Battery,Equipment Failure,Other,0,None,,"31.767567, -102.046656",SES WAS ASSIGNEDTHE CLEANUP & CLOSURE ACTIVITIES,"TXL ""N"" 39-3",SPRABERRY (TREND AREA),FALSE,63625
2014,1172,7C,SUMMIT PETROLEUM LLC,11/25/2014,Producer,UPTON,18037,0,0,Crude,400,397,3,Tank Battery,Equipment Failure,Other,0,None,,"SEC 82, BLK D, CCSD & RGNG RR CO",PUMPED WTR INTO FIREWALL TO FLOAT REMAINING OIL,SYLVIA,SPRABERRY (TREND AREA),FALSE,63447
2014,1029,8A,OCCIDENTAL PERMIAN LTD.,11/25/2014,Producer,HOCKLEY,60298,0,0,Crude,100,70,30,Tank Battery,Human Error - Other,Other,0,None,,"LEAGUE 68, LABOR 39","VACUUM TRUCK PICKED UP FLUID & BACKHOE BLADED AREA, REMEDIATION",CENTRAL LEVELLAND UNIT,LEVELLAND,FALSE,63304
2014,1344,8,OXY USA INC.,11/25/2014,Producer,REEVES,42894,0,0,Crude,123,0,123,Tank Battery,Human Error - Other,Other,0,None,,"SEC 23, BLK C6 SUR PSL / RITZ, C",RECOVER FLUIDS & REMEDIATE IN PLACE,ANNAKATHERINE 23,WOLFBONE (TREND AREA),FALSE,63619
2014,1083,8A,SUNOCO PIPELINE L.P.,11/25/2014,Transporter,KENT,0,0,0,Crude,80,75,5,Pipe Line,Equipment Failure,Other,0,None,,"33.159461, 100.766920","AFFECTED SOIL EXCAVATED, BROUGHT TO SURFACE FOR REMEDIATION",MCALISTER -O-,NO FIELD NAME,FALSE,63358
2014,1076,10,"SANGUINE GAS EXPLORATION, LLC",11/24/2014,Producer,WHEELER,8881,0,0,Crude,110,85,25,Tank Battery,Company Human Error,Other,0,None,,"SEC 5, BLK L JML","FLUIDS REMOVED WITH VACUUM TRUCK, WASHED WITH FRESH WATER,",BROWN,MILLS RANCH (GRANITE WASH CONS.),FALSE,63351
2014,1171,7C,APACHE CORPORATION,11/24/2014,Producer,UPTON,17037,0,0,Crude,25,10,15,Tank Battery,Equipment Failure,Other,0,None,,"31.54748, -102.01918",FREE FLUIDS REMOVED AND SOILS WILL BE BLENDED,CC,SPRABERRY (TREND AREA),FALSE,63446
2014,1387,8,ATHLON HOLDINGS LP,11/24/2014,Producer,GLASSCOCK,45840,0,0,Crude,25,20,5,Tank Battery,Equipment Failure,Other,0,None,,"31.94076944, -101.6889583",REMEDIATION IN PROGRESS,BRUNSON 5,SPRABERRY (TREND AREA),FALSE,63662
2014,1304,8,ENCANA OIL & GAS(USA) INC.,11/24/2014,Producer,GLASSCOCK,45840,0,0,Crude,25,20,5,Tank Battery,Equipment Failure,Other,0,None,,"31.94076944, -101.6889583",REMEDIATION IN PROGRESS,BRUNSON 5,SPRABERRY (TREND AREA),FALSE,63579
2014,1216,3,TANDEM ENERGY CORPORATION,11/24/2014,Producer,HARDIN,224,0,0,Crude,10,9,1,Tank Battery,Human Error - Other,Other,0,None,,TANK BATTER E,"VACCUM TRUCKS, SPILL AREA WAS REMEDIATED",CHOATE FEE,BATSON NEW,FALSE,63491
2014,1061,8,"DCP MIDSTREAM, LP",11/24/2014,Other,MIDLAND,0,0,0,Crude,8,0,8,Pipe Line,Other,Other,0,None,,"31.9976863, -101.8558474",SPILL VACUUMED AND REMEDIATED,AMOCO-COLLIER ESTATE,NO FIELD NAME,FALSE,63336
2014,1108,10,"PLAINS MARKETING, L.P.",11/24/2014,Transporter,WHEELER,0,0,0,Crude,5,0,5,Pump Station or Terminal,Equipment Failure,Other,0,None,,"35.46033, -100.04317","SOILS EXCAVATED, SAMPLED AND DISPOSED OF",FOREST HILL SUB-CLKVLE. SD. UNIT,NO FIELD NAME,FALSE,63383
2014,1058,8,ENERGEN RESOURCES CORPORATION,11/23/2014,Producer,HOWARD,2908,0,0,Crude,100,95,5,Tank Battery,Act of God,Other,0,None,,"32.299494, -101.191472",PICKED UP AS MUCH FREE STANDING FLUID,"BELL, A. M.","IATAN, EAST HOWARD",FALSE,63333
2014,1062,8,COG OPERATING LLC,11/23/2014,Producer,MIDLAND,39630,0,0,Crude,90,80,10,Tank Battery,Equipment Failure,Other,0,None,,"SEC 8, DAUGHERTY, H SURVEY",REMEDIATED/CLEAN UP IS IN PROGRESS,PARKS FIELD UNIT 2,PARKS (CONSOLIDATED),FALSE,63337
2014,1322,8,ENCANA OIL & GAS(USA) INC.,11/23/2014,Producer,MARTIN,42730,0,0,Crude,63,63,0,Tank Battery,Equipment Failure,Other,0,None,,"32.313180556, -102.13881388",REMEDIATION IN PROGRESS,HOLT 4,SPRABERRY (TREND AREA),FALSE,63597
2014,1196,6E,"DYERSDALE ENERGY, L.P.",11/23/2014,Producer,OCHILTREE,8127,0,0,Crude,2,2,0,Flow Line,Corrosion - Rust,Other,0,Creek,FLOWINGCREEK,PAINTER - WAKELAND SURVEY,"CAUGHT OIL AT PIPELINE, SKIMMED OIL WITH VAC TRUCK, EXTRA BOOMS","FOSTER, H. L.",EAST TEXAS,FALSE,63471
2014,1138,8A,PLAINS PIPELINE L.P.,11/23/2014,Transporter,TERRY,0,0,0,Crude,5,0,5,Pipe Line,Human Error - Other,Other,0,None,,"32.9597, 102.15482",ON SITE BIO-REMEDIATION,"MCKNIGHT, M.B.",NO FIELD NAME,FALSE,63413
2014,1303,8,ENCANA OIL & GAS(USA) INC.,11/22/2014,Producer,HOWARD,41630,0,0,Crude,5,5,0,Tank Battery,Act of God,Other,0,None,,"32.3442457, -101.5083109",REMEDIATION IN PROGRESS,DILLARD 6,SPRABERRY (TREND AREA),FALSE,63578
2014,1292,8,BMD MARTIN LLC,11/22/2014,Other,MARTIN,44400,0,0,Crude,5,5,0,Other,Act of God,Other,0,None,,"SEC 31, BLK 36, T2N, SURVEY T&P RR CO","VAC TRUCKS, HAULED OFF TO DISPOSAL FACILITIES",MCDREAUX 2,SPRABERRY (TREND AREA),FALSE,63567
2014,1103,7B,MERIT ENERGY COMPANY,11/22/2014,Producer,JONES,30043,0,0,Crude,307,0,307,Tank Battery,Act of God,Other,0,None,,"SEC 149, AB-163, DEWITT CSL",CONTAMINATED SOIL REMOVED & HAULED TO LANDFILL,HALL,"LARGENT, W. (STRAWN SAND)",FALSE,63378
2014,994,8,ENDEAVOR ENERGY RESOURCES L.P.,11/22/2014,Producer,MARTIN,37223,0,0,Crude,100,80,20,Tank Battery,Equipment Failure,Other,0,None,,"32.476670, -102.043595",REMEDIATION IN PROGRESS,T-Y,SPRABERRY (TREND AREA),FALSE,63269
2014,1170,7C,"AMERICAN ENERGY-PERM BASIN, LLC",11/22/2014,Producer,REAGAN,18174,0,0,Crude,60,53,7,Tank Battery,Equipment Failure,Other,0,None,,"SEC 10, BLK 9, UNIVERSITY LAND SURVEY",WILL REMEDIATE SOIL,UNIVERSITY 12 RE,LIN (WOLFCAMP),FALSE,63445
2014,997,3,"ENERVEST OPERATING, L.L.C.",11/22/2014,Producer,FAYETTE,0,153970,0,Combined,150,0,150,Tank Battery,Act of God,Other,0,None,,A078-R PEEBLES,"EXTINGUISHED FIRE, FLUIDS CONTAINED, VACUUMED UP, TRANSFERRED","WEST, M. UNIT OL","GIDDINGS (AUSTIN CHALK, GAS)",FALSE,63272
2014,993,8,ENDEAVOR ENERGY RESOURCES L.P.,11/22/2014,Producer,MARTIN,26228,0,0,Crude,8,6,2,Tank Battery,Equipment Failure,Other,0,None,,"32.485229, -102.036720",REMEDIATION IN PROGRESS,O'NEAL,"BREEDLOVE, EAST (SPRABERRY)",FALSE,63268
2014,1112,6,"QUANTUM RESOURCES MANAGEMENT,LLC",11/21/2014,Producer,GREGG,8057,0,0,Crude,75,55,20,Tank Battery,Human Error - Other,Other,0,Creek,UNAMED,"322949.21, 945122.51","FLUSHED & REMOVED, WASHED CREEK BANKS, REMOVED CONTAMINATION",PRIVETTE-FAIN,NO FIELD NAME,FALSE,63387
